Date,Circuit,City,Country,International,Tournament,Event_Link,Round_Code,Round,Motion,Infoslide,Topic_Area_1,Topic_Area_2,Topic_Area_3,Topic_Area_Specific_1
24-10-15,North America and Canada,United States,United States,0,HWS Fall Classic,https://www.facebook.com/events/1596407730611437,2,2,THBT sports leagues with systems of promotion and relegation are good for fans. ,"In much of the world, sports teams compete in a series of tiered leagues, where the best performing teams are promoted to a higher league at the end of their season, and the lowest teams are demoted. An example of this is English football, where every year the bottom 3 teams in the Premier League are relegated to the division below, and replaced in the Premier League by the 3 best teams from that lower division. By contrast, North American sports leagues are mostly static, with teams being added or removed only when the league itself expands or contracts. Example of this include the NFL and the NBA.",,,,
24-10-15,North America and Canada,United States,United States,0,HWS Fall Classic,https://www.facebook.com/events/1596407730611437,3,3,THBT the transgender movement should leave the LGBTQ movement,,,,,
24-10-15,North America and Canada,United States,United States,0,HWS Fall Classic,https://www.facebook.com/events/1596407730611437,4,4,"Deaf culture is the set of social beliefs, behaviours, art, literary traditions, history, values and shared institutions of communities that are influenced by deafness and which use sign languages as the main means of communication. As a hearing parent of a deaf child, THW choose to mainstream your child to the exclusion of participation in deaf culture. ",,,,,
24-10-15,North America and Canada,United States,United States,0,HWS Fall Classic,https://www.facebook.com/events/1596407730611437,5,5,,,,,,
24-10-15,North America and Canada,United States,United States,0,HWS Fall Classic,https://www.facebook.com/events/1596407730611437,Open_Y,Open_Semis,,,,,,
24-10-15,North America and Canada,United States,United States,0,HWS Fall Classic,https://www.facebook.com/events/1596407730611437,Open_Z,Open_Finals,THW abolish all US military aid to Saudi Arabia.,,,,,
24-10-15,IoNA,United Kingdom,United Kingdom,0,SOAS IV,,1,1,THW give women two votes in political elections,,Feminism,Politics,,
24-10-15,IoNA,United Kingdom,United Kingdom,0,SOAS IV,,2,2,THBT law enforcement organisations should never provide incentives to gang members to inform on their superiors (e.g. plea bargains or monetary rewards),,Criminal Justice System,Social Policy,,
24-10-15,IoNA,United Kingdom,United Kingdom,0,SOAS IV,,3,3,TH regrets the decline in oil prices over the last 18 months,,Economics,International Relations,Environment,Energy
24-10-15,IoNA,United Kingdom,United Kingdom,0,SOAS IV,,4,4,THBT Donald Trump’s presidential campaign is good for America,,Politics,International Relations,,US Politics
24-10-15,IoNA,United Kingdom,United Kingdom,0,SOAS IV,,5,5,THW allow countries to pay other countries to settle refugees who reach their borders,,International Relations,Economics,,Refugee Crisis
24-10-15,IoNA,United Kingdom,United Kingdom,0,SOAS IV,,ESL_Z,ESL_Final,"THBT countries, like Switzerland, that were neutral in WW II should pay financial reparations to states occupied by the Nazis",,International Relations,WWII,,
24-10-15,IoNA,United Kingdom,United Kingdom,0,SOAS IV,,Open_X,Open_Quarters,THBT the state should reclaim a fixed proportion of all charitable giving and redistribute it to other charities on the basis of their effectiveness,,Economics,Morality,Social Policy,Charities
24-10-15,IoNA,United Kingdom,United Kingdom,0,SOAS IV,,Open_Y,Open_Semis,"THBT the trans movement should actively seek to separate themselves, their issues and their collective identity from the LGBTQ movement in their campaigns and in the public consciousness",,LGBT+,,,
24-10-15,IoNA,United Kingdom,United Kingdom,0,SOAS IV,,Open_Z,Open_Final,"THW prefer a world in which there are no extreme emotions such as boiling rage, falling madly in love, extreme grief etc",,The Human Experience,Funny,,
30-10-15,North America and Canada,Canada,Canada,0,Chancellor's Cup (Queen's University),https://www.facebook.com/events/879028155507879,1,1,THW require a turnout quota be met to legitimize elections. ,,,,,
30-10-15,North America and Canada,Canada,Canada,0,Chancellor's Cup (Queen's University),https://www.facebook.com/events/879028155507879,2,2,THBT prominent female athletes should reject offers to play in professional male leagues. ,,,,,
30-10-15,North America and Canada,Canada,Canada,0,Chancellor's Cup (Queen's University),https://www.facebook.com/events/879028155507879,3,3,THW suspend the domestic operations of companies that actively conceal violations of major environmental regulations.,,,,,
30-10-15,North America and Canada,Canada,Canada,0,Chancellor's Cup (Queen's University),https://www.facebook.com/events/879028155507879,4,4,TH regrets the decline of formal participation in religious institutions. ,,,,,
30-10-15,North America and Canada,Canada,Canada,0,Chancellor's Cup (Queen's University),https://www.facebook.com/events/879028155507879,5,5,"TH, as Japan, would remove Article 9 from its constitution. ",,,,,
30-10-15,North America and Canada,Canada,Canada,0,Chancellor's Cup (Queen's University),https://www.facebook.com/events/879028155507879,Open_Y,Open_Semis,THW privatize Petrobras.,,,,,
30-10-15,North America and Canada,Canada,Canada,0,Chancellor's Cup (Queen's University),https://www.facebook.com/events/879028155507879,Open_Z,Open_Finals,"Given the existence of a drug that eliminates fear with minimal to no side effects, THW let soldiers opt into using it. ",,,,,
31-10-15,IoNA,United Kingdom,United Kingdom,0,Imperial Open 2016,,1,1,THW compel colleges to pay athletes as professionals (with info slide),,,,,
31-10-15,IoNA,United Kingdom,United Kingdom,0,Imperial Open 2016,,2,2,THBT the EU should enforce freedom of movement within current Schengen countries (with info slide),,,,,
31-10-15,IoNA,United Kingdom,United Kingdom,0,Imperial Open 2016,,3,3,TH supports Lean In feminism (with info slide),,,,,
31-10-15,IoNA,United Kingdom,United Kingdom,0,Imperial Open 2016,,4,4,THW ban adoption agencies which select families on religious grounds,,,,,
31-10-15,IoNA,United Kingdom,United Kingdom,0,Imperial Open 2016,,Open_Y,Open_Semis,THBT states should strive to reduce inequality even after everyone has enough for an acceptable quality of life,,,,,
31-10-15,IoNA,United Kingdom,United Kingdom,0,Imperial Open 2016,,Open_Z,Open_Finals,THW allow students to vote on the curriculum they are taught in schools,,,,,
06-11-15,Europe,"Cologne, Germany","Cologne, Germany",0,Tilbury House IV,,1,1,THW fine news organisations who consistently fail to meet a standard of fair and balanced reporting.,,,,,
06-11-15,Europe,"Cologne, Germany","Cologne, Germany",0,Tilbury House IV,,2,2,"THW require gaming companies to offer their products free of charge to women, in cases where there is a significant gender disparity in consumption.",,,,,
06-11-15,Europe,"Cologne, Germany","Cologne, Germany",0,Tilbury House IV,,3,3,THW abolish and ban all agricultural subsidies in the European Union.,,,,,
06-11-15,Europe,"Cologne, Germany","Cologne, Germany",0,Tilbury House IV,,4,4,"Assuming you would not be found out, in the event of a terrorist attack on EU soil committed by Islamist extremists, THW fabricate evidence that the attack was committed by the dominant ethnic and socio-economic group, e.g. white Anglo-Saxons.",,,,,
06-11-15,Europe,"Cologne, Germany","Cologne, Germany",0,Tilbury House IV,,5,5,,,,,,
06-11-15,Europe,"Cologne, Germany","Cologne, Germany",0,Tilbury House IV,,Open_Y,Open_Semis,THW impose sanctions on Erdogan's AKP government.,,,,,
06-11-15,Europe,"Cologne, Germany","Cologne, Germany",0,Tilbury House IV,,Open_Z,Open_Final,"THBT the concept of ""safe spaces"" has no place in any academic activity or environment.",,,,,
07-11-15,IoNA,United Kingdom,United Kingdom,0,Westminster Open 2015,,1,1,THW ban cosmetic surgery,,,,,
07-11-15,IoNA,United Kingdom,United Kingdom,0,Westminster Open 2015,,2,2,THBT African countries should adopt English as the principal language of instruction in schools,,,,,
07-11-15,IoNA,United Kingdom,United Kingdom,0,Westminster Open 2015,,3,3,THW only fund medicine based on its impact on Quality Adjusted Life Years (with info slide),,,,,
07-11-15,IoNA,United Kingdom,United Kingdom,0,Westminster Open 2015,,4,4,"TH, as the West, would cooperate with Russia in its military intervention in Syria (with info slide)",,,,,
07-11-15,IoNA,United Kingdom,United Kingdom,0,Westminster Open 2015,,Novice_Z,Novice_Final,THBT the media should not report on the private lives of politicians,,,,,
07-11-15,IoNA,United Kingdom,United Kingdom,0,Westminster Open 2015,,Open_Y,Open_Semis,THBT female game designers should prioritise over everything else the creation of female characters,,,,,
07-11-15,IoNA,United Kingdom,United Kingdom,0,Westminster Open 2015,,Open_Z,Open_Finals,THW ban scientific research into the genetics of race,,,,,
13-11-15,IoNA,United Kingdom,United Kingdom,2,Oxford IV,,1,1,This House Would Ban Religious Primary and Secondary Schools,,Religion,Education,,
13-11-15,IoNA,United Kingdom,United Kingdom,2,Oxford IV,,2,2,This house believes US immigration policy should only prioritise merit-based standards of acceptance over the reunification of families.,,Politics,Social Policy,Economics,Immigration
13-11-15,IoNA,United Kingdom,United Kingdom,2,Oxford IV,,3,3,This house would end penalty enhancements for hate crimes.,,Criminal Justice System,,,
13-11-15,IoNA,United Kingdom,United Kingdom,2,Oxford IV,,4,4,This House believes that Western Liberal Democracies should boycott the 2018 FIFA World Cup in Russia.,,International Relations,Sports,LGBT+,
13-11-15,IoNA,United Kingdom,United Kingdom,2,Oxford IV,,5,5,"This house would allow opponents of abortion to sign legally-binding contracts with pregnant women, in which they pay those pregnant women not to have an abortion.",,Feminism,Religion,Economics,Abortion
13-11-15,IoNA,United Kingdom,United Kingdom,2,Oxford IV,,ESL_Y,ESL_Semi,THW accept 'I was only following orders' as a defence in war crimes trials,,"Security, War and Military",Criminal Justice System,,
13-11-15,IoNA,United Kingdom,United Kingdom,2,Oxford IV,,ESL_Z,ESL_Final,THR the institutions of marriage and civil partnership,,Family,Social Policy,Feminism,
13-11-15,IoNA,United Kingdom,United Kingdom,2,Oxford IV,,Novice_Z,Novice_Final,"THW create and enforce filial responsibility laws (mandating that people take care of their parents)"" - or words to that effect",,Family,Economics,,
13-11-15,IoNA,United Kingdom,United Kingdom,2,Oxford IV,,Open_X,Open_Quarters,THR the rise of mega-cities,Mega-cities are cities of over 10 million people.,Economics,Development,,
13-11-15,IoNA,United Kingdom,United Kingdom,2,Oxford IV,,Open_Y,Open_Semis,THBT after 50 years of ownership the state should have the right to repossess all works of painting or sculpture for the purpose of public display,,Art and Culture,Economics,,
13-11-15,IoNA,United Kingdom,United Kingdom,2,Oxford IV,,Open_Z,Open_Final,A new planet has been discovered identical to Earth. 1 of 2 systems can be implemented on this planet (or words to that effect). THW implement communism over capitalism.,,Politics,Economics,,
13-11-15,North America and Canada,Canada,Canada,0,Guindon Cup (University of Ottawa),,1,1,THW aggressively prioritize women for military leadership positions,,,,,
13-11-15,North America and Canada,Canada,Canada,0,Guindon Cup (University of Ottawa),,2,2,THW provide a universal basic income,A universal basic income is a government program that guarantees every citizen a minimum level of income. This replaces all existing welfare programs. A universal basic income is implemented either by providing the full amount directly or by supplementing an existing income that does not reach the minimum requirement.,,,,
13-11-15,North America and Canada,Canada,Canada,0,Guindon Cup (University of Ottawa),,3,3,THS the Animal Liberation Front,"The Animal Liberation Front (ALF) is an international leaderless animal rights organisation that engages in illegal acts of sabotage. Activists remove animals from factory farms and laboratory environments, establish animal sanctuaries, and provide veterinary services. They also target laboratories and factory farms via arson, bombing, and other forms of property damage. The ALF’s actions have not resulted in any human casualties.",,,,
13-11-15,North America and Canada,Canada,Canada,0,Guindon Cup (University of Ottawa),,4,4,THW regularly publish the proposed content of international trade deals throughout the entire negotiation process,"While States are negotiating international trade agreements, such as the Trans-Pacific Partnership (TPP), access to the proposed deal is restricted to a small group of government-selected officials. Citizens, media, and legislators only get access to the text of the agreement shortly before it is debated in national legislatures.",,,,
